text,label
【当選確定】ネット宝くじで30万円が当たりました！受取手続きはこちら→http://point-get.jp,1
10万円が即日振込！SNS投稿なら審査不要→http://secure-check.net,1
【驚愕】空気清浄機を飲むだけで10キロ減！口コミで話題沸騰→http://free-offer.net,1
【ご確認】Amazon配送からお届け物があります。再配達の手続き→http://abc123.xyz,1
簡単作業で日給50万円！SNS投稿の詳細はこちら→http://get-money.info,1
【緊急】あなたのアカウントが不正利用されています。至急以下のリンクからご確認ください→http://get-money.info,1
卒業論文の資料を添付します。15日までにご確認をお願いいたします。,0
昨日の会議の議事録を共有します。次回は木曜日の17時を予定しています。,0
小林先生、採用計画についてお聞きしたいことがあります。お時間ある時にお教えください。,0
総務課より9月分の請求書をお送りします。金額は12000円です。,0
渡辺さんがあなたのプロフィールを見ました。SNSサービスでメッセージを確認→http://get-money.info,1
【最終通告】20万円の未払い金があります。本日中にお支払いください→http://win-prize.com,1
来週の15日に忘年会を予定しています。参加できますか？大阪で10時からです。,0
営業部より2月分の請求書をお送りします。金額は48000円です。,0
いつもお世話になっております。XYZ商事の鈴木です。採用計画についてご相談があります。,0
借金100万円が0円に！アンケート回答で人生やり直せます→http://win-prize.com,1
加藤さん、先日の打ち合わせありがとうございました。とても有意義だったでした。,0
【最終通告】5万円の未払い金があります。本日中にお支払いください→http://free-offer.net,1
【重要】山本様、おめでとうございます！高級時計が当選しました。受け取りはこちらから→http://get-money.info,1
引っ越しのお知らせです。4月から新しい住所はオンラインになります。,0
【特別価格】通常29800円の浄水器が今なら1980円！→http://get-money.info,1
お疲れ様です。売上分析の件ですが、月曜日の17時に打ち合わせを設定しました。ご都合いかがでしょうか。,0
在宅ワークで月収100万円以上！転売ビジネスで誰でも稼げる→http://point-get.jp,1
副業で月10万円！スマホだけでSNS投稿。初心者でも簡単→http://abc123.xyz,1
子どもの研修が水曜日にあるので、13時に早退させてください。,0
佐藤さんへ。京都のお土産を買ってきました。明日持っていきますね。,0
テック株式会社より9月分の請求書をお送りします。金額は48000円です。,0
10万円が即日振込！データ入力なら審査不要→http://point-get.jp,1
子どもの打ち合わせが今週の金曜にあるので、17時に早退させてください。,0
引っ越しのお知らせです。7月から新しい住所は会議室Aになります。,0
簡単作業で日給100万円！スマホタップの詳細はこちら→http://get-money.info,1
今週末、オンラインで発表会があるそうです。一緒に行きませんか？,0
昨日の研修の議事録を共有します。次回は3月5日の14時半を予定しています。,0
20万円が即日振込！コピペ作業なら審査不要→http://get-money.info,1
【緊急】あなたのアカウントが不正利用されています。至急以下のリンクからご確認ください→http://get-money.info,1
【驚愕】浄水器を飲むだけで3キロ減！口コミで話題沸騰→http://win-prize.com,1
あなたに5件の友達申請が届いています。出会いサイトで確認→http://free-offer.net,1
今月の送別会の日程ですが、金曜日の15時は��かがでしょうか。駅前のレストランを予約します。,0
今週末、カフェで研修があるそうです。一緒に行きませんか？,0
【緊急】あなたのアカウントが不正利用されています。至急以下のリンクからご確認ください→http://point-get.jp,1
先日お話しした卒業論文について、加藤さんからの返事がありました。了承済みだそうです。,0
お客様の三井住友銀行口座に不審な動きがあります。確認のため以下のリンクをクリック→http://win-prize.com,1
お客様のクレジットカード情報が漏洩した可能性があります。至急確認→http://free-offer.net,1
明日のランチですが、第3会議室に17時集合でよろしいでしょうか。参加者は15名です。,0
【重要】吉田様、おめでとうございます！旅行券が当選しました。受け取りはこちらから→http://secure-check.net,1
【最終通告】300万円の未払い金があります。本日中にお支払いください→http://win-prize.com,1
高橋様へ。マッチングアプリ会員限定の特別キャンペーン実施中。5ポイント進呈→http://abc123.xyz,1
今だけダイエット茶を無料でお試し！7日間の無料トライアル実施中→http://secure-check.net,1
【本日限り】美容クリームが実質無料！先着500名様限定→http://win-prize.com,1
小林様、ご注文いただいた飲み物の発送が完了しました。到着予定は3月5日です。,0
【最終通告】50万円の未払い金があります。本日中にお支払いください→http://win-prize.com,1
【無料】50万円分のポイントをプレゼント中！今すぐ登録→http://get-money.info,1
お客様の三菱UFJ銀行口座に不審な動きがあります。確認のため以下のリンクをクリック→http://abc123.xyz,1
副業で月300万円！スマホだけでスマホタップ。初心者でも簡単→http://get-money.info,1
今すぐ50万円が手に入る！SNS投稿で簡単に稼げます。詳細は→http://secure-check.net,1
研究テーマの資料を添付します。水曜日までにご確認をお願いいたします。,0
ご連絡ありがとうございます。システム移行について検討した結果、来週までに回答予定となりました。,0
あなただけの特別オファー！空気清浄機が80%OFFの限定価格→http://point-get.jp,1
すみません、火曜日の忘年会に20分ほど遅れそうです。先に始めていてください。,0
体調はいかがですか？無理せず、ゆっくり休んでくださいね。書籍を差し入れに持っていきます。,0
家族で居酒屋に勉強会に行ってきました。天気もよくて、とても楽しかったでした。,0
体調はいかがですか？無理せず、ゆっくり休んでくださいね。書籍を差し入れに持っていきます。,0
すみません、3月5日の打ち合わせに10分ほど遅れそうです。先に始めていてください。,0
あなたに3件の友達申請が届いています。コミュニティサイトで確認→http://free-offer.net,1
来週の水曜日にセミナーを予定しています。参加できますか？オンラインで11時からです。,0
【ご確認】Amazon配送からお届け物があります。再配達の手続き→http://point-get.jp,1
【特別価格】通常9800円の空気清浄機が今なら2980円！→http://abc123.xyz,1
あなたに10件の友達申請が届いています。コミュニティサイトで確認→http://win-prize.com,1
【驚愕】美容クリームを飲むだけで3キロ減！口コミで話題沸騰→http://free-offer.net,1
営業部より8月分の請求書をお送りします。金額は12000円です。,0
子どもの発表会が今週の金曜にあるので、9時半に早退させてください。,0
体調はいかがですか？無理せず、ゆっくり休んでくださいね。プレゼントを差し入れに持っていきます。,0
【無料】20万円分のポイントをプレゼント中！今すぐ登録→http://get-money.info,1
在宅ワークで月収10万円以上！コピペ作業で誰でも稼げる→http://point-get.jp,1
副業で月10万円！スマホだけでコピペ作業。初心者でも簡単→http://get-money.info,1
先着5名に浄水器を無料プレゼント！応募はこちら→http://win-prize.com,1
【緊急】あなたのアカウントが不正利用されています。至急以下のリンクからご確認ください→http://point-get.jp,1
先日お話しした新商品の企画について、伊藤さんからの返事がありました。了承済みだそうです。,0
吉田様、SNSサービスより特別招待状が届いています。500名限定→http://secure-check.net,1
いつもお世話になっております。総務課の松本です。卒業論文についてご相談があります。,0
加藤様、会員サイトより特別招待状が届いています。10名限定→http://abc123.xyz,1
週末のバーベキューの件ですが、飲み物は私が持っていきます。他に必要なものはありますか？,0
副業で月5万円！スマホだけでデータ入力。初心者でも簡単→http://get-money.info,1
今週末、カフェで打ち合わせがあるそうです。一緒に行きませんか？,0
来期の予算の資料を添付します。15日までにご確認をお願いいたします。,0
在宅ワークで月収100万円以上！SNS投稿で誰でも稼げる→http://free-offer.net,1
【当選確定】年末ジャンボで10万円が当たりました！受取手続きはこちら→http://point-get.jp,1
【特別価格】通常29800円の空気清浄機が今なら980円！→http://get-money.info,1
鈴木さんへ。本社ビルのお土産を買ってきました。明日持っていきますね。,0
簡単作業で日給10万円！アンケート回答の詳細はこちら→http://free-offer.net,1
【緊急】あなたのアカウントが不正利用されています。至急以下のリンクからご確認ください→http://free-offer.net,1
お客様のみずほ銀行口座に不審な動きがあります。確認のため以下のリンクをクリック→http://abc123.xyz,1
伊藤さん、お誕生日おめでとうございます！素敵な一年になりますように。,0
お忙しいところ恐れ入りますが、マーケティング戦略についてのご回答をお待ちしております。,0
借金300万円が0円に！アンケート回答で人生やり直せます→http://secure-check.net,1
今日のディナーはいつもの定食屋に行きませんか？お寿司が美味しいらしいです。,0
新商品の企画の資料を添付します。来週末までにご確認をお願いいたします。,0
今だけ育毛剤を無料でお試し！7日間の無料トライアル実施中→http://free-offer.net,1
先日お話しした卒業論文について、渡辺さんからの返事がありました。来週までに回答予定だそうです。,0
【警告】お使いのスマートフォンのセキュリティが危険な状態です。至急対応してください→http://point-get.jp,1
副業で月300万円！スマホだけでコピペ作業。初心者でも簡単→http://get-money.info,1
副業で月50万円！スマホだけでデータ入力。初心者でも簡単→http://win-prize.com,1
【無料】30万円分のポイントをプレゼント中！今すぐ登録→http://free-offer.net,1
来期の予算の進捗報告です。現在70%完了しています。今週の金曜までに完成予定です。,0
山本さん、お誕生日おめでとうございます！素敵な一年になりますように。,0
今週末、駅前のレストランで会議があるそうです。一緒に行きませんか？,0
【緊急】あなたのアカウントが不正利用されています。至急以下のリンクからご確認ください→http://get-money.info,1
先着10名にダイエット茶を無料プレゼント！応募はこちら→http://abc123.xyz,1
在宅ワークで月収100万円以上！SNS投稿で誰でも稼げる→http://win-prize.com,1
【本日限り】育毛剤が実質無料！先着500名様限定→http://get-money.info,1
【至急】三菱UFJ銀行を名乗る不審なログインを検出。パスワード変更をお願いします→http://point-get.jp,1
【当選確定】年末ジャンボで100万円が当たりました！受取手続きはこちら→http://get-money.info,1
先日お話しした売上分析について、中村さんからの返事がありました。来週までに回答予定だそうです。,0
お客様のゆうちょ銀行口座に不審な動きがあります。確認のため以下のリンクをクリック→http://secure-check.net,1
いつもお世話になっております。総務課の松本です。採用計画についてご相談があります。,0
先日お話しした顧客対応について、松本さんからの返事がありました。来週までに回答予定だそうです。,0
本日の研修は雨のため、室内開催に変更させていただきます。ご了承ください。,0
今年の忘年会は3月5日に公園で開催します。参加される方は金曜日までにご連絡ください。,0
【驚愕】空気清浄機を飲むだけで10キロ減！口コミで話題沸騰→http://get-money.info,1
伊藤様、ご注文いただいたサンプル品の発送が完了しました。到着予定は今週の金曜です。,0
【ご確認】Amazon配送からお届け物があります。再配達の手続き→http://abc123.xyz,1
副業で月5万円！スマホだけでデータ入力。初心者でも簡単→http://abc123.xyz,1
【緊急】あなたのアカウントが不正利用されています。至急以下のリンクからご確認ください→http://get-money.info,1
論文の顧客対応について、田中先生のご意見をいただけると助かります。締め切りは3月5日です。,0
営業部より10月分の請求書をお送りします。金額は48000円です。,0
今年の忘年会は月曜日にカフェで開催します。参加される方は水曜日までにご連絡ください。,0
山本様へ。会員サイト会員限定の特別キャンペーン実施中。20ポイント進呈→http://free-offer.net,1
あなたに50件の友達申請が届いています。会員サイトで確認→http://abc123.xyz,1
【至急】みずほ銀行を名乗る不審なログインを検出。パスワード変更をお願いします→http://abc123.xyz,1
昨日の打ち合わせの議事録を共有します。次回は水曜日の11時を予定しています。,0
小林さんがあなたのプロフィールを見ました。コミュニティサイトでメッセージを確認→http://win-prize.com,1
吉田様へ。出会いサイト会員限定の特別キャンペーン実施中。20ポイント進呈→http://secure-check.net,1
先着500名にダイエット茶を無料プレゼント！応募はこちら→http://point-get.jp,1
引っ越しのお知らせです。6月から新しい住所は本社ビルになります。,0
ご連絡ありがとうございます。研究テーマについて検討した結果、了承済みとなりました。,0
吉田様、ご注文いただいた飲み物の発送が完了しました。到着予定は来週末です。,0
新商品の企画の進捗報告です。現在30%完了しています。3月5日までに完成予定です。,0
中村先生、システム移行についてお聞きしたいことがあります。お時間ある時にお教えください。,0
【最終通告】50万円の未払い金があります。本日中にお支払いください→http://abc123.xyz,1
在宅ワークで月収300万円以上！転売ビジネスで誰でも稼げる→http://win-prize.com,1
山本様、未読メッセージが100件あります。コミュニティサイトで素敵な出会いが待っています→http://get-money.info,1
【至急】三菱UFJ銀行を名乗る不審なログインを検出。パスワード変更をお願いします→http://abc123.xyz,1
今日のランチは新しくできたラーメン屋に行きませんか？ケーキが美味しいらしいです。,0
鈴木さん、先日の研修ありがとうございました。とても面白かったでした。,0
今日の昼ごはんはいつもの定食屋に行きませんか？パスタが美味しいらしいです。,0
子どもの運動会が金曜日にあるので、9時半に早退させてください。,0
山田先生、プロジェクトAについてお聞きしたいことがあります。お時間ある時にお教えください。,0
吉田先生、売上分析についてお聞きしたいことがあります。お時間ある時にお教えください。,0
加藤様、会員サイトより特別招待状が届いています。10名限定→http://abc123.xyz,1
すみません、火曜日の発表会に10分ほど遅れそうです。先に始めていてください。,0
家族で居酒屋に勉強会に行ってきました。天気もよくて、とても充実していたでした。,0
売上分析の進捗報告です。現在70%完了しています。来週末までに完成予定です。,0
あなたのAndroidがウイルスに感染しています！今すぐセキュリティソフトをインストールしてください→http://free-offer.net,1
研究テーマの進捗報告です。現在70%完了しています。15日までに完成予定です。,0
明日の忘年会ですが、大阪に14時半集合でよろしいでしょうか。参加者は5名です。,0
家族で会議室Aに勉強会に行ってきました。天気もよくて、とても楽しかったでした。,0
佐藤様、営業部のサービスをご利用いただきありがとうございます。2月の利用明細をお知らせします。,0
【無料】30万円分のポイントをプレゼント中！今すぐ登録→http://free-offer.net,1
本日のセミナーは大雪のため、オンライン開催に変更させていただきます。ご了承ください。,0
いつもお世話になっております。テック株式会社の田中です。売上分析についてご相談があります。,0
伊藤先生、マーケティング戦略についてお聞きしたいことがあります。お時間ある時にお教えください。,0
今月の発表会の日程ですが、金曜日の15時は��かがでしょうか。京都を予約します。,0
今月のランチの日程ですが、火曜日の17時は��かがでしょうか。カフェを予約します。,0
100万円が即日振込！SNS投稿なら審査不要→http://abc123.xyz,1
いつもお世話になっております。総務課の佐藤です。システム移行についてご相談があります。,0
【驚愕】空気清浄機を飲むだけで3キロ減！口コミで話題沸騰→http://free-offer.net,1
本日のランチは大雪のため、室内開催に変更させていただきます。ご了承ください。,0
副業で月100万円！スマホだけでアンケート回答。初心者でも簡単→http://abc123.xyz,1
昨日のランチの議事録を共有します。次回は15日の11時を予定しています。,0
営業部より2月分の請求書をお送りします。金額は5800円です。,0
簡単作業で日給30万円！転売ビジネスの詳細はこちら→http://point-get.jp,1
5万円が即日振込！アンケート回答なら審査不要→http://win-prize.com,1
田中さんへ。居酒屋のお土産を買ってきました。明日持っていきますね。,0
在宅ワークで月収300万円以上！アンケート回答で誰でも稼げる→http://abc123.xyz,1
明日の忘年会ですが、居酒屋に10時集合でよろしいでしょうか。参加者は5名です。,0
【緊急】あなたのアカウントが不正利用されています。至急以下のリンクからご確認ください→http://free-offer.net,1
今月の発表会の日程ですが、来週の月曜の13時は��かがでしょうか。京都を予約します。,0
体調はいかがですか？無理せず、ゆっくり休んでくださいね。お菓子を差し入れに持っていきます。,0
在宅ワークで月収20万円以上！コピペ作業で誰でも稼げる→http://win-prize.com,1
お客様のクレジットカード情報が漏洩した可能性があります。至急確認→http://free-offer.net,1
簡単作業で日給5万円！コピペ作業の詳細はこちら→http://free-offer.net,1
話題のインフルエンサーも愛用！美容クリームで30日で10キロ減！今なら初回80%OFF→http://get-money.info,1
【ご確認】日本郵便からお届け物があります。再配達の手続き→http://free-offer.net,1
論文の売上分析について、加藤先生のご意見をいただけると助かります。締め切りは今週の金曜です。,0
副業で月100万円！スマホだけで転売ビジネス。初心者でも簡単→http://get-money.info,1
【至急】ゆうちょ銀行を名乗る不審なログインを検出。パスワード変更をお願いします→http://abc123.xyz,1
論文の研究テーマについて、渡辺先生のご意見をいただけると助かります。締め切りは火曜日です。,0
【本日限り】健康食品が実質無料！先着3名様限定→http://secure-check.net,1
今すぐ5万円が手に入る！スマホタップで簡単に稼げます。詳細は→http://point-get.jp,1
明日の忘年会ですが、大阪に15時集合でよろしいでしょうか。参加者は8名です。,0
週末のバーベキューの件ですが、飲み物は私が持っていきます。他に必要なものはありますか？,0
渡辺様、出会いサイトより特別招待状が届いています。500名限定→http://point-get.jp,1
いつもお世話になっております。開発チームの加藤です。来期の予算についてご相談があります。,0
お客様の楽天銀行口座に不審な動きがあります。確認のため以下のリンクをクリック→http://abc123.xyz,1
山本さんがあなたのプロフィールを見ました。会員サイトでメッセージを確認→http://point-get.jp,1
いつもお世話になっております。XYZ商事の田中です。売上分析についてご相談があります。,0
田中さん、先日の送別会ありがとうございました。とても充実していたでした。,0
高橋様へ。SNSサービス会員限定の特別キャンペーン実施中。100ポイント進呈→http://win-prize.com,1
あなただけの特別オファー！サプリメントが70%OFFの限定価格→http://secure-check.net,1
マーケティング戦略の資料を添付します。15日までにご確認をお願いいたします。,0
渡辺先生、プロジェクトAについてお聞きしたいことがあります。お時間ある時にお教えください。,0
あなたのiPhoneがウイルスに感染しています！今すぐウイルス対策アプリをインストールしてください→http://win-prize.com,1
佐藤先生、研究テーマについてお聞きしたいことがあります。お時間ある時にお教えください。,0
話題のインフルエンサーも愛用！美容クリームで14日で3キロ減！今なら初回90%OFF→http://win-prize.com,1
松本様、開発チームのサービスをご利用いただきありがとうございます。10月の利用明細をお知らせします。,0
今年の忘年会は3月5日に会議室Aで開催します。参加される方は15日までにご連絡ください。,0
【ご確認】佐川急便からお届け物があります。再配達の手続き→http://secure-check.net,1
松本先生、研究テーマについてお聞きしたいことがあります。お時間ある時にお教えください。,0
明日の打ち合わせですが、第3会議室に11時集合でよろしいでしょうか。参加者は10名です。,0
来期の予算の資料を添付します。3月5日までにご確認をお願いいたします。,0
佐藤様、未読メッセージが100件あります。出会いサイトで素敵な出会いが待っています→http://free-offer.net,1
子どもの研修が3月5日にあるので、11時に早退させてください。,0
いつもお世話になっております。営業部の渡辺です。新商品の企画についてご相談があります。,0
【驚愕】サプリメントを飲むだけで10キロ減！口コミで話題沸騰→http://get-money.info,1
今すぐ10万円が手に入る！データ入力で簡単に稼げます。詳細は→http://free-offer.net,1
お忙しいところ恐れ入りますが、来期の予算についてのご回答をお待ちしております。,0
【警告】お使いのiPhoneのセキュリティが危険な状態です。至急対応してください→http://free-offer.net,1
中村さん、先日の会議ありがとうございました。とても有意義だったでした。,0
お客様のクレジットカード情報が漏洩した可能性があります。至急確認→http://secure-check.net,1
体調はいかがですか？無理せず、ゆっくり休んでくださいね。資料を差し入れに持っていきます。,0
昨日の発表会の議事録を共有します。次回は来週末の10時を予定しています。,0
おはようございます。本日の発表会は予定通り15時から開始します。よろしくお願いします。,0
【驚愕】ダイエット茶を飲むだけで8キロ減！口コミで話題沸騰→http://get-money.info,1
【ご確認】Amazon配送からお届け物があります。再配達の手続き→http://get-money.info,1
今日の昼ごはんは話題のカフェに行きませんか？焼肉が美味しいらしいです。,0
引っ越しのお知らせです。12月から新しい住所は京都になります。,0
週末のバーベキューの件ですが、飲み物は私が持っていきます。他に必要なものはありますか？,0
【当選確定】特別抽選会で30万円が当たりました！受取手続きはこちら→http://win-prize.com,1
来週の金曜日に研修を予定しています。参加できますか？本社ビルで13時からです。,0
【警告】お使いのパソコンのセキュリティが危険な状態です。至急対応してください→http://point-get.jp,1
論文の売上分析について、山本先生のご意見をいただけると助かります。締め切りは月曜日です。,0
先着10名に健康食品を無料プレゼント！応募はこちら→http://free-offer.net,1
いつもお世話になっております。開発チームの加藤です。採用計画についてご相談があります。,0
【期間限定】育毛剤が今なら70%OFF！在庫残りわずか→http://get-money.info,1
すみません、月曜日の運動会に10分ほど遅れそうです。先に始めていてください。,0
佐藤先生、研究テーマについてお聞きしたいことがあります。お時間ある時にお教えください。,0
田中さん、お誕生日おめでとうございます！素敵な一年になりますように。,0
すみません、来週の月曜の研修に30分ほど遅れそうです。先に始めていてください。,0
顧客対応の進捗報告です。現在90%完了しています。今週の金曜までに完成予定です。,0
来週の火曜日にセミナーを予定しています。参加できますか？駅前のレストランで11時からです。,0
借金5万円が0円に！データ入力で人生やり直せます→http://get-money.info,1
佐藤様、未読メッセージが10件あります。マッチングアプリで素敵な出会いが待っています→http://win-prize.com,1
お疲れ様です。新商品の企画の件ですが、金曜日の10時に打ち合わせを設定しました。ご都合いかがでしょうか。,0
いつもお世話になっております。営業部の伊藤です。来期の予算についてご相談があります。,0
家族で居酒屋に勉強会に行ってきました。天気もよくて、とても面白かったでした。,0
【ご確認】ヤマト運輸からお届け物があります。再配達の手続き→http://abc123.xyz,1
中村様、会員サイトより特別招待状が届いています。50名限定→http://point-get.jp,1
伊藤様、株式会社ABCのサービスをご利用いただきありがとうございます。8月の利用明細をお知らせします。,0
明日のランチですが、会議室Aに13時集合でよろしいでしょうか。参加者は3名です。,0
お客様の三井住友銀行口座に不審な動きがあります。確認のため以下のリンクをクリック→http://get-money.info,1
あなただけの特別オファー！育毛剤が70%OFFの限定価格→http://win-prize.com,1
本日のランチは雨のため、翌日に延期に変更させていただきます。ご了承ください。,0
お客様の楽天銀行口座に不審な動きがあります。確認のため以下のリンクをクリック→http://secure-check.net,1
【本日限り】空気清浄機が実質無料！先着3名様限定→http://abc123.xyz,1
【緊急】あなたのアカウントが不正利用されています。至急以下のリンクからご確認ください→http://point-get.jp,1
【特別価格】通常39800円の美容クリームが今なら0円！→http://get-money.info,1
【無料】50万円分のポイントをプレゼント中！今すぐ登録→http://get-money.info,1
お客様のクレジットカード情報が漏洩した可能性があります。至急確認→http://abc123.xyz,1
子どもの勉強会が来週末にあるので、10時に早退させてください。,0
【驚愕】ダイエット茶を飲むだけで8キロ減！口コミで話題沸騰→http://win-prize.com,1
高橋さんへ。カフェのお土産を買ってきました。明日持っていきますね。,0
体調はいかがですか？無理せず、ゆっくり休んでくださいね。プレゼントを差し入れに持っていきます。,0
来週の来週末に会議を予定しています。参加できますか？オンラインで10時からです。,0
【当選確定】特別抽選会で10万円が当たりました！受取手続きはこちら→http://get-money.info,1
【本日限り】育毛剤が実質無料！先着50名様限定→http://free-offer.net,1
家族でカフェにランチに行ってきました。天気もよくて、とても楽しかったでした。,0
ご連絡ありがとうございます。採用計画について検討した結果、了承済みとなりました。,0
今だけ空気清浄機を無料でお試し！30日間の無料トライアル実施中→http://secure-check.net,1
副業で月100万円！スマホだけでスマホタップ。初心者でも簡単→http://secure-check.net,1
【無料】300万円分のポイントをプレゼント中！今すぐ登録→http://win-prize.com,1
渡辺さん、お誕生日おめでとうございます！素敵な一年になりますように。,0
お客様のクレジットカード情報が漏洩した可能性があります。至急確認→http://win-prize.com,1
借金30万円が0円に！コピペ作業で人生やり直せます→http://point-get.jp,1
渡辺様、ご注文いただいた書籍の発送が完了しました。到着予定は3月5日です。,0
今年の忘年会は月曜日に京都で開催します。参加される方は金曜日までにご連絡ください。,0
おはようございます。本日の打ち合わせは予定通り15時から開始します。よろしくお願いします。,0
中村さん、お誕生日おめでとうございます！素敵な一年になりますように。,0
【驚愕】美容クリームを飲むだけで8キロ減！口コミで話題沸騰→http://secure-check.net,1
【当選確定】サマージャンボで300万円が当たりました！受取手続きはこちら→http://secure-check.net,1
本日の発表会は悪天候のため、中止に変更させていただきます。ご了承ください。,0
【最終通告】10万円の未払い金があります。本日中にお支払いください→http://win-prize.com,1
小林様へ。マッチングアプリ会員限定の特別キャンペーン実施中。5ポイント進呈→http://abc123.xyz,1
引っ越しのお知らせです。6月から新しい住所は公園になります。,0
明日の運動会ですが、会議室Aに11時集合でよろしいでしょうか。参加者は8名です。,0
【本日限り】育毛剤が実質無料！先着3名様限定→http://abc123.xyz,1
副業で月100万円！スマホだけでアンケート回答。初心者でも簡単→http://abc123.xyz,1
山田さんがあなたのプロフィールを見ました。SNSサービスでメッセージを確認→http://point-get.jp,1
昨日の忘年会の議事録を共有します。次回は木曜日の11時を予定しています。,0
中村様、株式会社ABCのサービスをご利用いただきありがとうございます。7月の利用明細をお知らせします。,0
借金30万円が0円に！アンケート回答で人生やり直せます→http://get-money.info,1
テック株式会社より12月分の請求書をお送りします。金額は12000円です。,0
【緊急】あなたのアカウントが不正利用されています。至急以下のリンクからご確認ください→http://abc123.xyz,1
今すぐ30万円が手に入る！SNS投稿で簡単に稼げます。詳細は→http://get-money.info,1
先着100名に健康食品を無料プレゼント！応募はこちら→http://free-offer.net,1
簡単作業で日給100万円！データ入力の詳細はこちら→http://get-money.info,1
すみません、15日の運動会に20分ほど遅れそうです。先に始めていてください。,0
総務課より1月分の請求書をお送りします。金額は3500円です。,0
今月の打ち合わせの日程ですが、今週の金曜の14時半は��かがでしょうか。大阪を予約します。,0
【最終通告】300万円の未払い金があります。本日中にお支払いください→http://secure-check.net,1
吉田さんがあなたのプロフィールを見ました。出会いサイトでメッセージを確認→http://point-get.jp,1
山本さん、先日の忘年会ありがとうございました。とても勉強になったでした。,0
話題のインフルエンサーも愛用！ダイエット茶で7日で3キロ減！今なら初回50%OFF→http://win-prize.com,1
今だけサプリメントを無料でお試し！7日間の無料トライアル実施中→http://secure-check.net,1
【重要】山田様、おめでとうございます！高級時計が当選しました。受け取りはこちらから→http://free-offer.net,1
【特別価格】通常9800円の育毛剤が今なら2980円！→http://abc123.xyz,1
副業で月30万円！スマホだけでコピペ作業。初心者でも簡単→http://secure-check.net,1
明日の運動会ですが、居酒屋に17時集合でよろしいでしょうか。参加者は5名です。,0
山田様、マッチングアプリより特別招待状が届いています。10名限定→http://abc123.xyz,1
あなただけの特別オファー！浄水器が80%OFFの限定価格→http://abc123.xyz,1
鈴木様、コミュニティサイトより特別招待状が届いています。500名限定→http://free-offer.net,1
話題のインフルエンサーも愛用！美容クリームで30日で3キロ減！今なら初回50%OFF→http://win-prize.com,1
すみません、来週末の運動会に20分ほど遅れそうです。先に始めていてください。,0
有名女優も愛用！空気清浄機で30日で5キロ減！今なら初回80%OFF→http://point-get.jp,1
山本様、マッチングアプリより特別招待状が届いています。50名限定→http://point-get.jp,1
いつもお世話になっております。開発チームの田中です。マーケティング戦略についてご相談があります。,0
有名女優も愛用！健康食品で30日で8キロ減！今なら初回70%OFF→http://point-get.jp,1
