text,label
1月3日の日刊スポーツの報道によると、女優・タレントの辺見えみりさんと、お笑いタレントの木村祐一さんが近々結婚することが1月2日、関係者によって明らかになった。ウィキペディア日本語版によると、辺見さんは1976年、同じく女優の辺見マリさんと俳優の西郷輝彦さんの間に生まれ、1993年にドラマ「いちご白書」で女優としてデビューし、その後も女優・タレントとしてバラエティーなどで活躍し、毒舌トークで人気を博した。またTOKIO・山口達也さん、中西哲生さん（サッカー解説者）や、北村有起哉さん（俳優）らとの熱愛報道でも話題となったが、何れも破局していた。一方の木村さんは1963年生まれ。ホテルマン、染物職人を経て、中学校の同級生とのコンビによる「オールディーズ」という漫才コンビを結成するが、相方が不祥事により解雇されコンビを解散。その後はソロ（ピン芸人）として活動していたが、以前から交流の深かったダウンタウンらを慕い上京し、構成作家としても活動するようになる。日刊スポーツによると、2人は2004年7月に讀賣テレビ放送（日本テレビ系列）で放映された番組「浜ちゃんと!」で木村さんの手料理を辺見さんが試食し感動したことがきっかけとなって親しくなったという。木村さんは既に当時結婚し子供を設けていたが、2005年1月に離婚していたことをテレビ番組にて発表し、その後は辺見さんと結婚前提での交際をした模様であるとされている。しかし、サンケイスポーツによると、木村さんの所属する吉本興業は、3日、「交際は事実ですが、結婚など詳しいことはまだ確認できていません」と語った。,0
パイロットは機体を降りてからも、空港の入り口から空港に向かい「パイロットは何分早ければ良いという質問の答えを持っていない限り、離陸する予定のあると思われる地点について調査を続けてほしい」「パイロットが離陸予定地点について詳しく知りたい場合は、機体のエンジン停止の命令を出されたい」「飛行機に搭乗する前に、他の便と同じように離陸のための準備を済ませたい」と語った。また、パイロットが搭乗予定地点について詳しく知りたいと思われる場合は、機体のエンジンに、エンジニアリング・エンジンの起動を行うことを許可する「エンジン停止」命令と書かれた警告が記載されたガイドマップを提示し、機体への搭乗を可能にするよう頼み、空港への到着後に、搭乗予定地点のエンジンを停止させることを要求しようとした。しかし、この空港の滑走路が使用できないため、コロンビアとカラカスを結ぶ路線で飛行することはできず、コロンビアに30km余りにあるトンプソンとパラナの間を飛行するだけでエンジンは停止され、コロンビアからカラカスを1時間弱で往復できる距離を飛行することになる。機体は24時間体制で停止し、30分ほどの間隔で搭乗し、出発するかどうかの選択を行う必要がある。なお、搭乗予定地点がカラカスにあるのは、コロンビアからカラカス間を飛行するためと考えられている。その後、飛行計画はコロンビアとカラカス間の往復飛行だけを選択、それでも離陸は6時間から1時間程度と、機体性能を考慮し決定した。,1
時事通信など各メディアによると、「日本人は、自分の道を信じて、自分達で歩んでいきたいという気持ちの強さを見せて欲しいのです。もしかして、今回の決定は、自分達の道を守ろうという意思を示しているのでは。もしかしたら、次の道を進んだ時にも、新たに必要なものがあるかもしれません」と訴えた。ただ、日本政府と与党からは「この決定は、わが国民にとって、日本人の力を示す大きな力になるはずだ」と期待された上、党幹部からも「日本からの首相交代も必要」と期待された。しかし、与党新党を形成する議員は3人しかおらず、そのうちの一人は「自民、共産、社民党・創価の新憲法推進派で、今の新しい形の民主党の発展に、この決定をやり遂げたいです」と話した。国会は6月30日に第1回の閉会宣言を公表。「党員の立場によって、各党幹部や党役員も変化するが、党の目的を果たすために、党をまとめて行動していく」と述べた。また、8月28日にも第1回の閉会が、4カ月近く延長され、5月6日に正式に閉会となったことを明らかにした。一方、「鳩山一郎（鳩山由紀夫の父）が第1回の閉会宣言を発表した際、国会の中の全ての意見を尊重すると述べた」との見方もある。また、自民・公明からの政権交代、また、第1党の拡大についての議論に関するコメントを国会に出さず、内閣に先立って記者会見を開いていることから「保守勢力が主張するのは党全体の意見を反映したものである」という見方がある。一方、「与党と民主党（新左翼）の対立は党の分裂を招く」とも批判する見方もある。1912年の「第3回総選挙」で当選した大隈重信は、「『大政奉褪』を行なったのは、新左翼の保守主義者である」と述べた。,2
毎日新聞によると、アフリカ南部のジンバブエのジンバブエ準備銀行（中央銀行）が2日、通貨であるジンバブエ・ドルを12桁切り下げるデノミネーション（通貨呼称単位の変更）を発表した。同行は、新たに1ジンバブエ・ドル札から500ジンバブエ・ドル札の7種類の紙幣を発行し、2009年を経済危機脱出の転換点にしたいとしている。CNNによると、同行は今回の12桁切り下げ以前の昨年7月にも10桁切り下げを行っていた。しかしインフレは収まらず、インフレ率が2億3100万％(昨年7月現在)と、世界最悪の数値を記録した。現在、為替レートが1米ドルが300兆ジンバブエ・ドルを超えているため、今年になって発行されたジンバブエの最高額面である100兆ジンバブエ・ドル札のみでは、パン1個も買えないという。また、デノミ以前の古い紙幣は6月末までは利用可能としている。インフレの影響で、国民の多くはジンバブエ・ドルではなく外貨を使用しており、ジンバブエ財務相も1月末にそれの利用を認めている。,0
読売新聞・毎日新聞によると、28日の火は火元のケーブルから上り下りの瞬間に出た。「（ケーブルの下に煙）火がついた」「ケーブルから煙が出たな」という声が多い一方、「ケーブルの周りには人がいなかったというね」と小和田哲男市長が、この日は人がおらず、一部車両が「燃えた」と証言しているという。このほか、30日午後は首都圏と中央・常磐線を結ぶ首都圏電留線を火の元に変え、首都圏中央連絡路を通じて常磐線に火がつけたが、これについては32日には首都圏中央新幹線のトンネル内で火災は発生しなかったとする。また、13日は東名高速道路400キロにおいて、首都圏と関東地方を結ぶ、東海道新幹線のトンネルの2本の前と2本の下をくぐって、400キロ道路を走破する事故が出た。この事故で大破する前に、400キロ道路で火災があったのは11日と14日で、2日の夜にトンネル内で発生したものを含め、5回の事故となっている。,2
"和歌山県の田辺市によると、CBOは、昨年、連邦議会に財政赤字の調査を任せている。2005年10月5日の段階で、議会と財政委員会が3,000億ドル以上の赤字が財政赤字になったので、議会が、予算の削減を検討する代わりに、議会と財政委員会を呼び出し、財政赤字の調査と緩和への追加支出を要求する決議を提出した。2006年、3月、財政委員会の最初の会合がCBOの議長室で開かれ、2週間後に予算委員会の議題に入るということになったCBOは、2005年10月5日に議会の財政赤字の調査を開始、そして、この時期の財政赤字の削減の調査を始めるということになる。CBOは、2005年10月20日に財政赤字の調査を始めて、その後、2006年3月の予算を決定、2006年11月1日に議会の予算を決定した。",2
"ロイター、朝日新聞によると、8月19日の同じく交流戦となるソフトバンクとの第2戦で4回に1点を追加するなど3連勝としたが、勝ちは見るものの交流戦中に勝ちが決まる可能性があった。交流戦終了後の7月28日、21日に行われるセ・リーグ対ソフトバンク戦でソフトバンクが試合を決め勝ち越しに成功すると、交流戦最終日となる31日の同カードも2試合4得点で勝利し、ソフトバンクに2勝目を挙げた。その後交流リーグ戦終了後はリーグ戦4試合を行った後、7月30日からの日本代表の第2回ワールドスーパーゲームズ2014への遠征で再びソフトバンクに再び5勝3分の貯金を築いた後、6月17日の試合を2試合行った後交流1Aと1ee・ディビジョン2の優勝リーグ戦に合流することが決まった。日本ハムは交流戦終了時点で89勝241敗の勝率でリーグ戦1位以上を誇っているが、ソフトバンクは交流2位の球団となり、残された交流リーグ戦では交流3位球団のオリックスと4位ソフトバンク、2位ロッテとの4位ソフトバンクを3度制した。6位ソフトバンクの勝率が10.7%に対し、交流リーグ戦は5.0%とリーグ戦に比べて勝率が低いとされ「リーグ戦は負ける時に負ける、負けない時に負けてしまった」と評している。1stステージ第31試合の最終戦となった4月19日は9対8でソフトバンクが勝利。日本ハムファンの声を聴いて、5月1日にソフトバンクと福岡ソフトバンクの交流戦に出場、福岡ソフトバンクの監督の木内尚修を迎えた。また、交流戦終了時点でソフトバンクが負け越していたことから、交流戦の勝ち負けを決定づけることはできなかった。この結果、パ・リーグは総動員数178,950人、交流戦の23勝で6位以下のチーム（2位は読売、3位は日本ハム）は総動員115,570人",2
英ガーディアン紙の特派員でアイルランド国籍のローリー・キャロル氏（33）が、19日行方不明になった。誘拐が懸念されている。アルジャジーラなどが伝えた。キャロル氏は、19日、バグダード市内の自宅から、フセイン元大統領裁判の初公判についての市民の反応を取材にいったまま、行方不明になった。ガーディアンではキャロル氏が誘拐されたとし、20日の一面で解放を呼びかける記事を掲載した。アイルランド政府は対応を急いでいる。今年1月にイラクに赴任する以前、キャロル特派員は、ガーディアン紙のアフリカ駐在員を務めていた。アフリカでは、赤道ギニア政府に対するイギリスと南アフリカの傭兵によるクーデター計画の疑いをスクープするなど、数々の優れた記事を発表してきた。キャロル特派員は、先月、イラクで活動する記者の直面する危険を取り上げる記事を書いた。記事はとりわけイラクの地元記者の危険に焦点を当てていた。また今週、キャロル特派員が書いた記事は、米空軍の空爆が多くの女性や子どもを殺害しているという非難を取り上げていた。ガーディアンは左翼よりの新聞で、イラク戦争には反対しており、英米政府主導の占領に反対してきた。現在、ガーディアンでは、キャロル特派員の居所について確認を急いでいる。ニューヨークに本拠を置く国際的な記者の団体、「ジャーナリスト保護委員会」（CPJ）では、キャロル特派員を直ちに解放するよう声明を出した。CPJによれば、2003年4月以降、イラクでは34人の記者が誘拐されている。そのうち6人を除く全員は、無事解放されている。アルジャジーラによれば、2003年3月のイラク戦争開始後、イラクでは220人以上の外国人が誘拐され、そのうちほぼ40人が殺害されている。アルジャジーラは「国境なき記者団」の調べでは記者とアシスタントをあわせ72人が殺害されていると伝えている。英語版ウィキニュースからの翻訳を含みます。,0
"同日、ルイジアナ州に到着したハリケーン・リタは、同日午前9時30分頃にミシガン州とニューヨーク州の州境にあるモンロー・ストリートから北西に流れて、アリゾナ州とセントルイスを横断する流水へと移った。この流水が、同州のセントルイスからテキサス州とシアトル州の境であるニューロンドンを流れ、さらに太平洋へと出る。同日、ハリケーン・リタが流水の進路から大きく逸れてから1.5秒、テキサス州の北端北約25kmに移動することになった。日本時間24日午前8時30分（中部夏時間、UTC-5、日本時間5時30分）頃、ハリケーン・リタ（EarthKing Pit）と名乗りの、12,775.47キロから12,823.26キロを記録する巨大ハリケーンがメキシコの首都メキシコシティに接近、1956年7月以来、108年ぶりのメキシコ湾のハリケーンとなった。また、メキシコ側の強風によって、1時間に1回、メキシコ側からの風で吹いている。当時、ハリケーン・リタが接近していくのには何か理由があるようだったが、これは「このままではメキシコから西海岸に吹き抜ける強風がやってくる」というだけのことだと考えられた。メキシコの政府は、メキシコ側からハリケーン・リタが接近しないよう、警戒体制を築くために、24日午前9時30分（中部夏時間、UTC-5、日本時間25日0時43分）頃、メキシコ北部のプエルトリコに1日の早い到着を報告。プエルトリコ側では、メキシコ側の行動を「メキシコ側からの猛烈な風がメキシコ南部を強くし、メキシコ側での風がメキシコ南部を強くしない。」と伝えるが、「メキシコ側の風はまだ大きい」と述べている。このため、プエルトリコ側は「メキシコ軍はメキシコとの国境を越えてきた風による影響を強く理解し、メキシコからの風はメキシコを強くしてはいけない。」などと説明。ただしその後35分毎の時間帯に、メキシコ側の指示を受けるメキシコ人およびアメリカ合衆国大統領ジェームズ・スタッフォード・ケネディとともに、メキシコ側から送られた風に対して、メキシコを越えて吹いた場合と同じ要領で、メキシコ南部を強力に通過させるつもりであることも伝えた。メキシコ政府が対応するメキシコ側が到着した翌日の24日には、この話が伝えられていた。24日12時07分にメキシコ大統領に、「メキシコは現在メキシコ連邦当局（MAAM）が管轄している」と伝える。その後、翌25日に全勢力がメキシコ中央政府（CES）の「メキシコに降り立ちて、西海岸に吹き抜けする風の被害を最小であること（Mr-Getudo）」によりメキシコ軍に停戦させるとするアメリカ合衆国政府と、26日に新たにメキシコ政府軍（後にCEF部隊）を召集し、メキシコシティでメキシコの政府に対決するという流れになった。29日には、メキシコ軍は「メキシコが西と東に分断された際には、その影響を比較的に受けず、メキシコ連邦の命令がなければこれ以上メキシコからの風が増さないよう、メキシコ側から送るのと同じ要領で、メキシコ南部の風に強い（Mia Ambao）。」と説明すると同時に、「メキシコからの風がメキシコに届かないよう、メキシコ政府やアメリカ合衆国がメキシコを越えてメキシコ側に送る。」と言っている。",1
パシフィックマガジンによると、ような環境が作られたときには、お互い協力しあってよりよい関係を築いていきたいと思います」「これまでも、これからも、お互いが成長し、よりよい関係を築くことでしょう。このような環境が作られたときには、お互い協力しあってよりよい関係を築いていくことでしょう。」というように書いた。ちなみに、この研修旅行には20人ほどが参加した。この研修旅行で、この人は野球拳をする女性と出会い、「私と野球を始めてください」と言うような会話があった。この女性が「野球大会のテレビ観戦などをさせていただいて、私の試合を見ていただけませんか？」と言ったので、雲仙人は球選手だったということが判明した。,2
"朝日新聞・日本経済新聞によると、1989年に開催された衆議院議員の選挙区が10区のみの全国大会において当選を果たした。1997年の全国区第2次選では全国区に初めて当選、比例代表で当選を果たす。なお、1998年の国会議員選挙において、同じく神奈川県から出馬し当選した有吉勝義と同じく比例代表でも当選した。現在も衆議院議員として活動中である。2004年には自民党神奈川県第1選挙区において、795,950票もの僅差で当選した。2005年には第30回参議院議員通常選挙、2007年には第38回参議院議員通常選挙において、いずれも当選した。",2
CNNによると、試合に出る前から、選手たちがアメリカに有利だと信じていたことが、この大会の影響を左右することとなり、試合に出場することになった。しかし、アウェイで試合をすることになったポルトガルは、前回のブラジル戦と同じくFWマリオ・バロテッリ、MFジャンルカ・マルティッチ、DFホセ・ルイス・クルスが全く出場することができず、代わりにMFモハメド・アリ、GKジャ・マルティンが出場した。しかし試合は1-6とリードされ、0-0で終了。ポルトガルは3-0でリードし、アウェーチームが勝ち点2の9位となった。日本ではワールドカップ終了後に行われた1次予選リーグA組に敗れ、準決勝に進めない状態の中国と試合を行うことはできなかった。,2
名古屋場所は7月26日に行われた14日目までで、横綱・白鵬と大関・琴奨菊（ことしょうぎく）が2敗で並んでいた。また3敗の関脇・豪栄道と高安（たかやす）にも優勝の可能性が残っていた。その千秋楽に琴奨菊が豪栄道に寄り切りで敗れ3敗目を喫し、結びの一番で日馬富士（はるまふじ）との横綱同士の対戦に臨んだ白鵬が、上手出し投げで13勝目を挙げ、2場所連続優勝を決め、いずれも元横綱の大鵬の32回、千代の富士の31回に続く史上3人目の30回目の優勝を達成した。白鵬は「これまで何度も優勝争い、優勝を経験してきたが、本当に苦労しました。心と体が一致しないとこ、横綱っていうものを知ったのと同時に、自分の世界で自分を出し抜かないと、また負けるのかと不安になったが、勝てるという確信もあった以上、挑戦できるだけ」と語った。この日、千秋楽で千代の富士に3勝目を挙げ、3年連続30回目を勝った21日の大鵬の初優勝と比較して「まだまだこれから」と言う声も聞かれた。この大月場所は、5つの大関が連続して優勝を果たした最初の大相撲だった。「（優勝した）日馬富士が、その後の横綱昇進も期待する大関だったので、これは大関も頑張ってほしい」などと引退を表明していた琴奨菊は思いのたけを語った。千代の富士、大成は、引退後は師匠と弟子が重なり合うのを止め、師匠が弟子と結婚するということで大成師は引退することになったが、それと反比例して、日馬富士、大成師の両者は、日馬富士の昇進も期待できると考えていると、「横綱昇進って何でしょう」といった質問を受けることが予想された。,1
